PID,Type,SMILES,density_MD,density_MD_std,n_repeat_vdw,vdw,FFV,CH4,CH4_log10
Perm665,Polyamides and poly(amide-imides),FC(F)(F)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC2=CC=C(*)C=C2)C=C1)C(F)(F)F,1.330915841,0.0094949101627892,10,0.4139462243335349,0.2837941365260664,0.17,-0.769551078621726
Perm667,Polyamides and poly(amide-imides),FC(F)(F)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=CC(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC2=CC=C(*)C=C2)=C1)C(F)(F)F,1.3658993492,0.0086452887157374,10,0.426738462842986,0.2422536747214041,0.04,-1.3979400086720375
Perm668,Polyamides and poly(amide-imides),FC(F)(F)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=CC(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NC2=CC=C(*)C=C2)=C1)C(F)(F)F,1.3690152699,0.0087135164185511,10,0.415004459771819,0.2614083247445133,0.09,-1.0457574905606752
Perm669,High Temperature Polymers,FC(F)(F)C(C1=CC2N=C(*)OC2C=C1)(C1=CC=C2OC(=NC2=C1)C1=CC2=C(C=C1)C=C(*)C=C2)C(F)(F)F,1.1576148652,0.0089416410337714,10,0.4580714518154295,0.3106485814711273,0.097,-1.0132282657337552
Perm670,High Temperature Polymers,FC(F)(F)C(C1=CC2N=C(*)OC2C=C1)(C1=CC=C2OC(=NC2=C1)C1=CC=C(C=C1)C(=O)C1=CC=C(*)C=C1)C(F)(F)F,1.2046901515,0.008052649062582,10,0.4651189205698772,0.2715785622471056,0.28,-0.5528419686577808
Perm671,High Temperature Polymers,FC(F)(F)C(C1=CC2N=C(OC2C=C1)C1=CC(*)=CC=C1)(C1=CC=C2OC(=NC2=C1)C1=CC=CC(*)=C1)C(F)(F)F,1.1572314316,0.0083412956924899,10,0.4673975469660151,0.2968467278776471,41.0,1.6127838567197355
Perm672,Thermally Rearranged Polymers,FC(F)(F)C(C1=CC=C(*)C=C1)(C1=CC=C(C=C1)C1=NC2=C(O1)C=CC(=C2)C(C1=CC2=C(OC(*)=N2)C=C1)(C(F)(F)F)C(F)(F)F)C(F)(F)F,1.2053546363,0.0091071818276508,10,0.4315635438269208,0.3237567460672116,201.5,2.3042750504771283
Perm673,Thermally Rearranged Polymers,FC(F)(F)C(C1=CC=C(*)C=C1)(C1=CC=C(C=C1)C1=NC2=C(O1)C=CC(=C2)C(C1=CC=C2OC(*)=NC2=C1)(C(F)(F)F)C(F)(F)F)C(F)(F)F,1.1941772503,0.0095433782803817,10,0.4315832960920477,0.329996960056604,151.0,2.1789769472931693
Perm674,High Temperature Polymers,FC(F)(F)C(C1=CC=C(*)C=C1)(C1=CC=C(C=C1)C1=NC2=CC(=CC=C2O1)C(C1=CC2N=C(*)OC2C=C1)(C(F)(F)F)C(F)(F)F)C(F)(F)F,1.2336719599,0.0091607742731608,10,0.4356990559632357,0.3012373792142317,1.6,0.2041199826559248
Perm675,Polyoxadiazole_NEW,FC(F)(F)C(C1=CC=C(*)C=C1)(C1=CC=C(C=C1)C1=NN=C(*)O1)C(F)(F)F,1.2129731238,0.0081234735116024,10,0.440305678228641,0.3056973598677659,4.55,0.6580113966571124
Perm680,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC=C(*)C=C1)(C1=CC=C(C=C1)N1C(=O)C2=CC=C(C=C2C1=O)C(=O)C1=CC=C2C(=O)N(*)C(=O)C2=C1)C(F)(F)F,1.2364644087,0.0087689229130908,10,0.4538196343265838,0.2705286264417094,0.226,-0.645891560852599
Perm684,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC=C(*)C=C1)(C1=CC=C(C=C1)N1C(=O)C2=CC=C(C=C2C1=O)C1=CC2C(C=C1)C(=O)N(*)C2=O)C(F)(F)F,1.2008501129000002,0.0074341310578297,10,0.4597747489295545,0.2822432730911878,0.761,-0.11861534322942717
Perm685,Poly(aryl ethers) and Poly(aryl ether ketones),FC(F)(F)C(C1=CC=C(*)C=C1)(C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(O*)C3=C2C=CC=C3)C=C1)C(F)(F)F,1.1989621344,0.0080392240642335,10,0.4791174859044668,0.253223159413104,0.21,-0.6777807052660807
Perm686,Poly(aryl ethers) and Poly(aryl ether ketones),FC(F)(F)C(C1=CC=C(*)C=C1)(C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=CC(=C2)C2=CC=CC(=C2)C(=O)C2=CC=C(O*)C=C2)C=C1)C(F)(F)F,1.1929557108,0.0079788930263809,10,0.493031492654099,0.2353858448042576,0.058,-1.2365720064370627
Perm687,Poly(aryl ethers) and Poly(aryl ether ketones),FC(F)(F)C(C1=CC=C(*)C=C1)(C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=CC=C2C2=C(C=CC=C2)C(=O)C2=CC=C(O*)C=C2)C=C1)C(F)(F)F,1.1755061552,0.0085387468425392,10,0.4917214875985281,0.2485718740889788,0.087,-1.0604807473813815
Perm688,Polysulfones,FC(F)(F)C(C1=CC=C(*)C=C1)(C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(O*)C=C2)C=C1)C(F)(F)F,1.2858423040999998,0.0076976695352494,10,0.4595658273794623,0.2317920629278003,0.3455,-0.4615519482897828
Perm692,Polycarbonates,FC(F)(F)C(C1=CC=C(O*)C=C1)(C1=CC=C(OC(*)=O)C=C1)C(F)(F)F,1.3207306144,0.0088344257994132,10,0.4363802484507526,0.2507570202570968,1.05,0.021189299069938092
Perm696,Polysulfones,FC(F)(F)C(C1=CC=C(O*)C=C1)(C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1)C(F)(F)F,1.2476780186999998,0.0084718945342148,10,0.4595177228874237,0.2546707893353687,0.55,-0.2596373105057561
Perm702,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC=C(OC2=CC(=CC=C2)N2C(=O)C3=CC4C(C=C3C2=O)C(=O)N(*)C4=O)C=C1)(C1=CC=C(OC2=CC=CC(*)=C2)C=C1)C(F)(F)F,1.2611351888,0.0083545198624281,10,0.4658714354015861,0.2362150811657818,0.17,-0.769551078621726
Perm705,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC=C(OC2=CC=C(*)C=C2)C=C1)(C1=CC=C(OC2=CC=C(C=C2)N2C(=C)C3=CC=C4C(=C)N(*)C(=C)C5=C4C3=C(C=C5)C2=C)C=C1)C(F)(F)F,1.1699170801,0.0082089605055351,10,0.4980354388250251,0.2425417837105556,0.48,-0.3187587626244128
Perm708,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC=C(OC2=CC=C(*)C=C2)C=C1)(C1=CC=C(OC2=CC=C(C=C2)N2C(=O)C3=CC4C(C=C3C2=O)C(=O)N(*)C4=O)C=C1)C(F)(F)F,1.2211622186,0.0074202362205594,10,0.4664136772795573,0.2595632107882848,0.36,-0.44369749923271273
Perm712,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC=C(OC2=CC=C(*)C=C2)C=C1)(C1=CC=C(OC2=CC=C(C=C2)N2C(=O)C3=CC=C(C=C3C2=O)C2=CC3=C(C=C2)C(=O)N(*)C3=O)C=C1)C(F)(F)F,1.2408310408000005,0.0068400743605602,10,0.472338622442595,0.2380798481558712,0.216,-0.6655462488490691
Perm713,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC=C(OC2=CC=C(*)C=C2)C=C1)(C1=CC=C(OC2=CC=C(C=C2)N2C(=O)C3=CC=C(C=C3C2=O)C2=CC=C3C(=O)N(*)C(=O)C3=C2)C=C1)C(F)(F)F,1.2542517813000005,0.0069746283845638,10,0.4722301311311949,0.2300158718987157,0.145,-0.8386319977650252
Perm718,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC=C2C(=O)N(*)C(=O)C2=C1)(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(OC2=CC=C(*)C=C2)C=C1)C(F)(F)F,1.2273959576000002,0.0074143862262897,10,0.4518354015310988,0.2790447710582033,0.341,-0.4672456210075022
Perm723,Polyimides and Polypyrrolones,FC(F)(F)C(C1=CC=C2C(=O)N(C(=O)C2=C1)C1=CC=C(*)C=C1)(C1=CC2=C(C=C1)C(=O)N(*)C2=O)C(F)(F)F,1.1405830809,0.0094425843539852,10,0.4387445601503137,0.3494479912123317,1.31,0.11727129565576427
Perm726,High Temperature Polymers,FC(F)(F)C(C1CC=C(*)C=C1)(C1=CC=C(C=C1)C1=NN=C(*)O1)C(F)(F)F,1.2876650194,0.0081865858806149,10,0.4462409766419883,0.2530084354017848,2.79,0.44560420327359757
Perm727,Vinyl and Vinylidene Polymers,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(*)C*,1.5607925227,0.010712170935197,10,0.359015792299937,0.2715460866011546,57.0,1.7558748556724915
Perm728,Polyimides and Polypyrrolones,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C1=CC(=CC(*)=C1)N1C(=O)C2=CC=C(C=C2C1=O)C(=O)C1=CC2=C(C=C1)C(=O)N(*)C2=O,1.3951985744000002,0.0091005235176851,10,0.4169481076175433,0.2437569730491934,4.195,0.6227319651647191
Perm729,Polyimides and Polypyrrolones,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C1=CC(=CC(*)=C1)N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2=C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.3984388926000002,0.0086352938309192,10,0.4002168086172604,0.2724176241645838,0.44,-0.3565473235138126
Perm730,Polyimides and Polypyrrolones,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOC(=O)C1=CC(=CC(*)=C1)N1C(=O)C2=CC=C(OC3=CC4=C(C=C3)C(=O)N(*)C4=O)C=C2C1=O,1.4018755067000002,0.0094659293007306,10,0.4153338463207255,0.2430797498613147,0.36,-0.44369749923271273
Perm734,Polyimides and Polypyrrolones,FC(F)(F)C1=C(OC2=CC=C(C=C2)C(C2=CC=C(OC3=C(C=C(C=C3)N3C(=O)C4=CC=C(C=C4C3=O)C(C3=CC=C4C(=O)N(*)C(=O)C4=C3)(C(F)(F)F)C(F)(F)F)C(F)(F)F)C=C2)(C(F)(F)F)C(F)(F)F)C=CC(*)=C1,1.3184349363,0.0088050504785106,10,0.4269115561913417,0.2682883564892748,0.703,-0.15304467498017607
Perm736,Polyimides and Polypyrrolones,FC(F)(F)C1=CC(*)=CC(=C1)N1C(=O)C2=CC=C(C=C2C1=O)C(C1=CC2C(C=C1)C(=O)N(*)C2=O)(C(F)(F)F)C(F)(F)F,1.2405751930000002,0.008139955654607,10,0.4264197710096696,0.3122924733648622,0.45,-0.3467874862246563
Perm737,Polyimides_NEW,FC(F)(F)C1=CC(*)=CC=C1OC1=C(C2=C(C=CC=C2)C=C1)C1=C(OC2=C(C=C(C=C2)N2C(=O)C3=C(C=C(C=C3)C(C3=CC4=C(C=C3)C(=O)N(*)C4=O)(C(F)(F)F)C(F)(F)F)C2=O)C(F)(F)F)C=CC2=C1C=CC=C2,1.2248247096,0.0086352459250906,10,0.4525376794531184,0.2794368686350093,0.41,-0.38721614328026455
Perm739,Poly(aryl ethers) and Poly(aryl ether ketones),FC(F)(F)C1=CC(=CC(=C1)C1=CC(O*)=CC=C1OC1=CC=C(C=C1)C(=O)C1=CC=C(*)C=C1)C(F)(F)F,1.2344660975,0.0088249985568458,10,0.4702251778223645,0.2453798477235969,0.38,-0.42021640338318983
Perm741,Poly(aryl ethers) and Poly(aryl ether ketones),FC(F)(F)C1=CC(=CC=C1)C1=CC(O*)=CC=C1OC1=CC=C(C=C1)C(=O)C1=CC=C(*)C=C1,1.1953095419000002,0.0075570957268357,10,0.4987325279774027,0.2250183255885123,0.041,-1.3872161432802645
Perm742,Poly(aryl ethers) and Poly(aryl ether ketones),FC(F)(F)C1=CC(=CC=C1)C1=CC(O*)=CC=C1OC1=CC=CC(*)=C1C#N,1.2040105658000002,0.0081865496422115,10,0.4854437947363996,0.2401767046459267,0.09,-1.0457574905606752
Perm743,Polyimides and Polypyrrolones,FC(F)(F)C1=CC(=CC=C1OC1=CC=C(C=C1)C1(C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=C(OC2=CC=C(C=C2C(F)(F)F)C2=CC=C(C=C2)N2C(=O)C3=CC=C(C=C3C2=O)C(=O)C2=CC3C(C=C2)C(=O)N(*)C3=O)C=C1)C1=CC=C(*)C=C1,1.1082220867,0.0081875068419464,10,0.4960598970541962,0.2853321054859349,0.94,-0.026872146400301365
Perm744,Polyimides and Polypyrrolones,FC(F)(F)C1=CC(=CC=C1OC1=CC=C(C=C1)C1(C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=C(OC2=CC=C(C=C2C(F)(F)F)C2=CC=C(C=C2)N2C(=O)C3=CC=C(C=C3C2=O)C(C2=CC3C(C=C2)C(=O)N(*)C3=O)(C(F)(F)F)C(F)(F)F)C=C1)C1=CC=C(*)C=C1,1.1770388616999998,0.0088226392385553,10,0.4705482197633586,0.2799903967452075,1.34,0.12710479836480765
Perm745,Polyimides and Polypyrrolones,FC(F)(F)C1=CC(=CC=C1OC1=CC=C(C=C1)C1(C2=C(C=CC=C2)C2=C1C=CC=C2)C1=CC=C(OC2=CC=C(C=C2C(F)(F)F)C2=CC=C(C=C2)N2C(=O)C3=CC=C(OC4=CC5C(C=C4)C(=O)N(*)C5=O)C=C3C2=O)C=C1)C1=CC=C(*)C=C1,1.1457557578,0.0074251853663463,10,0.4954182457902517,0.2620832000766366,1.04,0.01703333929878037
Perm747,Polyimides and Polypyrrolones,FC(F)(F)C1=CC(=CC=C1OC1=CC=C(C=C1)C1(N(C(=O)C2=C1C=CC=C2)C1=CC=CC=C1)C1=CC=C(OC2=C(C=C(C=C2)C2=CC=C(C=C2)N2C(=O)C3=CC=C(C=C3C2=O)C(=O)C2=CC=C3C(=O)N(*)C(=O)C3=C2)C(F)(F)F)C=C1)C1=CC=C(*)C=C1,1.1566289866,0.0073560829459603,10,0.4918343498932572,0.2604691746002598,0.62,-0.20760831050174613
Perm748,Polyimides and Polypyrrolones,FC(F)(F)C1=CC(=CC=C1OC1=CC=C(C=C1)C1(N(C(=O)C2=C1C=CC=C2)C1=CC=CC=C1)C1=CC=C(OC2=C(C=C(C=C2)C2=CC=C(C=C2)N2C(=O)C3=CC=C(C=C3C2=O)C(C2=CC=C3C(=O)N(*)C(=O)C3=C2)(C(F)(F)F)C(F)(F)F)C(F)(F)F)C=C1)C1=CC=C(*)C=C1,1.1019675661,0.0081490628206558,10,0.4693137468749382,0.3276809144046387,1.01,0.004321373782642578
Perm749,Polyimides and Polypyrrolones,FC(F)(F)C1=CC(=CC=C1OC1=CC=C(C=C1)C1(N(C(=O)C2=C1C=CC=C2)C1=CC=CC=C1)C1=CC=C(OC2=C(C=C(C=C2)C2=CC=C(C=C2)N2C(=O)C3=CC=C(OC4=CC=C5C(=O)N(*)C(=O)C5=C4)C=C3C2=O)C(F)(F)F)C=C1)C1=CC=C(*)C=C1,1.1433971593,0.0077893107282361,10,0.4910347717562208,0.2701179079133372,0.84,-0.07572071393811836
Perm750,Polyimides and Polypyrrolones,FC(F)(F)C1=CC(=CC=C1OC1=CC=C(C=C1)N1C(=O)C2=C(C=C(C=C2)C(C2=CC=C3C(=O)N(*)C(=O)C3=C2)(C(F)(F)F)C(F)(F)F)C1=O)C1=CC=C(C=C1)C1=CC(=C(OC2=CC=C(*)C=C2)C=C1)C(F)(F)F,1.2480218478,0.0079515947401767,10,0.4540507265415217,0.2633352052467328,1.19,0.07554696139253074
Perm753,Polyimides and Polypyrrolones,FC(F)(F)C1=CC(=CC=C1OC1=CC=C(C=C1)N1C(=O)C2=C(C=C(C=C2)C(C2=CC=C3C(=O)N(*)C(=O)C3=C2)(C(F)(F)F)C(F)(F)F)C1=O)C1=CC=CC(=N1)C1=CC(=C(OC2=CC=C(*)C=C2)C=C1)C(F)(F)F,1.2693661593,0.0078499758346442,10,0.450685188748575,0.2562901147762734,1.95,0.290034611362518
Perm754,Poly(aryl ethers) and Poly(aryl ether ketones),FC(F)(F)C1CC(CCC1OC1=CC=C(C=C1)C1(C2=CC=CC=C2C2=C1C=CC=C2)C1=CC=C(*)C=C1)C1=CC(=CN=C1)C1=CC(=C(O*)C=C1)C(F)(F)F,1.1185331837999997,0.007610801737264,10,0.5068720014976558,0.2629609003014735,1.59,0.2013971243204515
Perm755,Poly(aryl ethers) and Poly(aryl ether ketones),FC(F)(F)C1CC(CCC1OC1=CC=C(C=C1)C1(C2=CC=CC=C2C2=C1C=CC=C2)C1=CC=C(*)C=C1)C1=CC=C(S1)C1=CC(=C(O*)C=C1)C(F)(F)F,1.1351730984,0.0090479264905566,10,0.4992024537316877,0.2633144450290726,1.8,0.25527250510330607
Perm763,Polyimides and Polypyrrolones,FC1=CC(*)=CC=C1CC1=C(F)C=C(C=C1)N1C(=O)C2=CC=C(C=C2C1=O)C1=CC2=C(C=C1)C(=O)N(*)C2=O,1.2053636637,0.0071625075921802,10,0.4834128333095837,0.2425052570110716,0.0129,-1.889410289700751
Perm764,Vinyl and Vinylidene Polymers,FC1=CC=C(C=C1)C(*)C*,1.0444400342,0.0094326932133355,10,0.5508159145762442,0.2521175495447081,1.06,0.02530586526477026
Perm765,Polynorbornenes,FCC1CC2CC1C(*)C2*,0.9403314681,0.0091068218666325,10,0.5682030688308722,0.3054110063395426,13.0,1.1139433523068367
Perm768,Uncategorised,NC1=CC(OC2=CC(NC(=O)C3=CC(=CC=C3C(O)=O)C(C3=CC=C(C(=O)N*)C(=C3)C(O)=O)(C(F)(F)F)C(F)(F)F)=C(N)C=C2)=CC=C1*,1.3261779819,0.0092604050333948,10,0.4594587217008485,0.2078787475949395,0.087,-1.0604807473813815
Perm774,Polysulfones,OC(=O)C1=C(C=CC=C1)C(C1=CC=C(O*)C=C1)C1=CC=C(OC2=CC=C(C=C2)S(=O)(=O)C2=CC=C(*)C=C2)C=C1,1.1807389857,0.0084419625672691,10,0.5141814571796529,0.2107516801191332,0.0395,-1.4034029043735399
Perm775,Poly(aryl ethers) and Poly(aryl ether ketones),OC(=O)C1C=CC=CC1C(C1=CC=C(O*)C=C1)C1=CC=C(OC2=CC=C(C=C2)C(=O)C2=CC=C(*)C=C2)C=C1,1.1071627052,0.0072229780880391,10,0.5405658042140449,0.2219574124280939,0.0415,-1.3819519032879073
Perm781,Polyoxadiazole_NEW,OC1=CC=C(C=C1)N1C(*)=NN=C1C1=CC=C(C=C1)C(C1=CC=C(*)C=C1)(C(F)(F)F)C(F)(F)F,1.1530272488,0.0093023420317463,10,0.4605898603709136,0.3096055426127541,6.69,0.8254261177678232
